"year","month","Fleet","sex","partition","ageErr","LbinLo","LbinHi","nSamps","U0","U1","U2","U3","U4","U5","U6","U7","U8","U9","U10","U11","U12","U13","U14","U15","U16","U17","U18","U19","U20","U21","U22","U23","U24","U25","U26","U27","U28","U29","U30","U31","U32","U33","U34","U35","U36","U37","U38","U39","U40","U41","U42","U43","U44","U45","U46","U47","U48","U49","U50","U0","U1","U2","U3","U4","U5","U6","U7","U8","U9","U10","U11","U12","U13","U14","U15","U16","U17","U18","U19","U20","U21","U22","U23","U24","U25","U26","U27","U28","U29","U30","U31","U32","U33","U34","U35","U36","U37","U38","U39","U40","U41","U42","U43","U44","U45","U46","U47","U48","U49","U50"
2006,7,7,2,0,1,58,58,86,0,0,0,0,5.81395348837209,8.13953488372093,9.30232558139535,10.4651162790698,3.48837209302326,0,3.48837209302326,5.81395348837209,0,2.32558139534884,0,1.16279069767442,2.32558139534884,0,0,1.16279069767442,2.32558139534884,2.32558139534884,1.16279069767442,1.16279069767442,0,2.32558139534884,1.16279069767442,2.32558139534884,1.16279069767442,0,0,2.32558139534884,0,0,1.16279069767442,1.16279069767442,0,2.32558139534884,0,0,1.16279069767442,0,3.48837209302326,0,0,2.32558139534884,4.65116279069767,1.16279069767442,2.32558139534884,3.48837209302326,6.97674418604651,0,0,0,0,5.81395348837209,8.13953488372093,9.30232558139535,10.4651162790698,3.48837209302326,0,3.48837209302326,5.81395348837209,0,2.32558139534884,0,1.16279069767442,2.32558139534884,0,0,1.16279069767442,2.32558139534884,2.32558139534884,1.16279069767442,1.16279069767442,0,2.32558139534884,1.16279069767442,2.32558139534884,1.16279069767442,0,0,2.32558139534884,0,0,1.16279069767442,1.16279069767442,0,2.32558139534884,0,0,1.16279069767442,0,3.48837209302326,0,0,2.32558139534884,4.65116279069767,1.16279069767442,2.32558139534884,3.48837209302326,6.97674418604651
2006,7,7,2,0,1,60,60,40,0,0,0,0,2.5,5,25,5,2.5,0,0,2.5,2.5,0,0,5,2.5,0,0,2.5,0,2.5,2.5,2.5,2.5,5,2.5,7.5,0,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,5,0,0,0,0,2.5,5,0,0,0,0,2.5,5,25,5,2.5,0,0,2.5,2.5,0,0,5,2.5,0,0,2.5,0,2.5,2.5,2.5,2.5,5,2.5,7.5,0,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,2.5,5,0,0,0,0,2.5,5
2006,7,7,2,0,1,62,62,27,0,0,0,3.7037037037037,0,7.40740740740741,18.5185185185185,7.40740740740741,0,0,0,3.7037037037037,3.7037037037037,0,3.7037037037037,0,0,0,3.7037037037037,3.7037037037037,0,0,11.1111111111111,0,0,0,0,3.7037037037037,3.7037037037037,0,0,0,0,0,0,0,0,3.7037037037037,0,0,3.7037037037037,3.7037037037037,3.7037037037037,0,0,7.40740740740741,0,0,0,0,3.7037037037037,0,0,0,3.7037037037037,0,7.40740740740741,18.5185185185185,7.40740740740741,0,0,0,3.7037037037037,3.7037037037037,0,3.7037037037037,0,0,0,3.7037037037037,3.7037037037037,0,0,11.1111111111111,0,0,0,0,3.7037037037037,3.7037037037037,0,0,0,0,0,0,0,0,3.7037037037037,0,0,3.7037037037037,3.7037037037037,3.7037037037037,0,0,7.40740740740741,0,0,0,0,3.7037037037037
2006,7,7,2,0,1,64,64,21,0,0,0,0,4.76190476190476,0,14.2857142857143,4.76190476190476,0,0,14.2857142857143,9.52380952380952,4.76190476190476,9.52380952380952,0,0,0,0,0,0,4.76190476190476,0,0,4.76190476190476,0,0,0,4.76190476190476,0,0,0,4.76190476190476,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,9.52380952380952,0,0,0,0,4.76190476190476,0,14.2857142857143,4.76190476190476,0,0,14.2857142857143,9.52380952380952,4.76190476190476,9.52380952380952,0,0,0,0,0,0,4.76190476190476,0,0,4.76190476190476,0,0,0,4.76190476190476,0,0,0,4.76190476190476,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,9.52380952380952
2006,7,7,2,0,1,66,66,8,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5
2006,7,7,2,0,1,68,68,4,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25
2006,7,7,2,0,1,70,70,2,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,72,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,7,2,0,1,78,78,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,32,32,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,36,36,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,38,38,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,40,40,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,44,44,10,0,0,20,40,0,10,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,10,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,46,46,21,0,0,4.76190476190476,52.3809523809524,0,4.76190476190476,9.52380952380952,19.047619047619,9.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,52.3809523809524,0,4.76190476190476,9.52380952380952,19.047619047619,9.52380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,48,48,44,0,0,2.27272727272727,15.9090909090909,15.9090909090909,15.9090909090909,15.9090909090909,18.1818181818182,6.81818181818182,2.27272727272727,0,6.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,15.9090909090909,15.9090909090909,15.9090909090909,15.9090909090909,18.1818181818182,6.81818181818182,2.27272727272727,0,6.81818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,50,50,95,0,0,0,23.1578947368421,4.21052631578947,7.36842105263158,7.36842105263158,20,8.42105263157895,10.5263157894737,2.10526315789474,4.21052631578947,3.15789473684211,1.05263157894737,0,0,1.05263157894737,0,0,0,0,0,0,1.05263157894737,0,2.10526315789474,0,0,0,0,0,0,0,1.05263157894737,1.05263157894737,0,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0,1.05263157894737,0,0,0,23.1578947368421,4.21052631578947,7.36842105263158,7.36842105263158,20,8.42105263157895,10.5263157894737,2.10526315789474,4.21052631578947,3.15789473684211,1.05263157894737,0,0,1.05263157894737,0,0,0,0,0,0,1.05263157894737,0,2.10526315789474,0,0,0,0,0,0,0,1.05263157894737,1.05263157894737,0,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0,1.05263157894737
2007,7,7,2,0,1,52,52,81,0,0,1.23456790123457,14.8148148148148,2.46913580246914,13.5802469135802,8.64197530864197,11.1111111111111,11.1111111111111,9.87654320987654,6.17283950617284,0,0,1.23456790123457,1.23456790123457,0,0,0,0,2.46913580246914,0,1.23456790123457,1.23456790123457,0,0,0,2.46913580246914,0,0,0,1.23456790123457,1.23456790123457,0,1.23456790123457,0,0,2.46913580246914,0,0,0,0,0,0,1.23456790123457,1.23456790123457,0,0,1.23456790123457,1.23456790123457,0,0,0,0,1.23456790123457,14.8148148148148,2.46913580246914,13.5802469135802,8.64197530864197,11.1111111111111,11.1111111111111,9.87654320987654,6.17283950617284,0,0,1.23456790123457,1.23456790123457,0,0,0,0,2.46913580246914,0,1.23456790123457,1.23456790123457,0,0,0,2.46913580246914,0,0,0,1.23456790123457,1.23456790123457,0,1.23456790123457,0,0,2.46913580246914,0,0,0,0,0,0,1.23456790123457,1.23456790123457,0,0,1.23456790123457,1.23456790123457,0,0
2007,7,7,2,0,1,54,54,95,0,0,0,8.42105263157895,5.26315789473684,13.6842105263158,6.31578947368421,11.5789473684211,9.47368421052632,1.05263157894737,1.05263157894737,1.05263157894737,2.10526315789474,3.15789473684211,1.05263157894737,1.05263157894737,2.10526315789474,2.10526315789474,1.05263157894737,0,0,0,0,2.10526315789474,1.05263157894737,2.10526315789474,1.05263157894737,0,2.10526315789474,0,1.05263157894737,3.15789473684211,0,1.05263157894737,0,3.15789473684211,0,1.05263157894737,1.05263157894737,1.05263157894737,0,1.05263157894737,0,1.05263157894737,1.05263157894737,1.05263157894737,0,0,0,0,5.26315789473684,0,0,0,8.42105263157895,5.26315789473684,13.6842105263158,6.31578947368421,11.5789473684211,9.47368421052632,1.05263157894737,1.05263157894737,1.05263157894737,2.10526315789474,3.15789473684211,1.05263157894737,1.05263157894737,2.10526315789474,2.10526315789474,1.05263157894737,0,0,0,0,2.10526315789474,1.05263157894737,2.10526315789474,1.05263157894737,0,2.10526315789474,0,1.05263157894737,3.15789473684211,0,1.05263157894737,0,3.15789473684211,0,1.05263157894737,1.05263157894737,1.05263157894737,0,1.05263157894737,0,1.05263157894737,1.05263157894737,1.05263157894737,0,0,0,0,5.26315789473684
2007,7,7,2,0,1,56,56,97,0,0,0,0,1.03092783505155,5.15463917525773,14.4329896907216,13.4020618556701,5.15463917525773,6.18556701030928,1.03092783505155,1.03092783505155,2.06185567010309,1.03092783505155,2.06185567010309,2.06185567010309,1.03092783505155,0,2.06185567010309,2.06185567010309,1.03092783505155,5.15463917525773,2.06185567010309,1.03092783505155,1.03092783505155,0,0,5.15463917525773,2.06185567010309,0,2.06185567010309,0,0,0,1.03092783505155,3.09278350515464,0,3.09278350515464,1.03092783505155,2.06185567010309,0,0,2.06185567010309,0,1.03092783505155,1.03092783505155,0,1.03092783505155,0,1.03092783505155,4.12371134020619,0,0,0,0,1.03092783505155,5.15463917525773,14.4329896907216,13.4020618556701,5.15463917525773,6.18556701030928,1.03092783505155,1.03092783505155,2.06185567010309,1.03092783505155,2.06185567010309,2.06185567010309,1.03092783505155,0,2.06185567010309,2.06185567010309,1.03092783505155,5.15463917525773,2.06185567010309,1.03092783505155,1.03092783505155,0,0,5.15463917525773,2.06185567010309,0,2.06185567010309,0,0,0,1.03092783505155,3.09278350515464,0,3.09278350515464,1.03092783505155,2.06185567010309,0,0,2.06185567010309,0,1.03092783505155,1.03092783505155,0,1.03092783505155,0,1.03092783505155,4.12371134020619
2007,7,7,2,0,1,58,58,79,0,0,0,0,2.53164556962025,5.06329113924051,17.7215189873418,13.9240506329114,6.32911392405063,2.53164556962025,0,1.26582278481013,2.53164556962025,0,0,0,1.26582278481013,3.79746835443038,0,0,0,3.79746835443038,3.79746835443038,3.79746835443038,0,1.26582278481013,1.26582278481013,1.26582278481013,2.53164556962025,0,1.26582278481013,1.26582278481013,0,2.53164556962025,0,1.26582278481013,0,3.79746835443038,1.26582278481013,0,0,2.53164556962025,1.26582278481013,0,0,0,2.53164556962025,0,1.26582278481013,1.26582278481013,5.06329113924051,0,0,0,0,2.53164556962025,5.06329113924051,17.7215189873418,13.9240506329114,6.32911392405063,2.53164556962025,0,1.26582278481013,2.53164556962025,0,0,0,1.26582278481013,3.79746835443038,0,0,0,3.79746835443038,3.79746835443038,3.79746835443038,0,1.26582278481013,1.26582278481013,1.26582278481013,2.53164556962025,0,1.26582278481013,1.26582278481013,0,2.53164556962025,0,1.26582278481013,0,3.79746835443038,1.26582278481013,0,0,2.53164556962025,1.26582278481013,0,0,0,2.53164556962025,0,1.26582278481013,1.26582278481013,5.06329113924051
2007,7,7,2,0,1,60,60,49,0,0,0,0,4.08163265306122,8.16326530612245,6.12244897959184,20.4081632653061,6.12244897959184,4.08163265306122,0,0,0,0,0,0,2.04081632653061,0,2.04081632653061,0,2.04081632653061,4.08163265306122,2.04081632653061,0,0,2.04081632653061,0,4.08163265306122,0,2.04081632653061,0,0,0,4.08163265306122,2.04081632653061,0,2.04081632653061,0,2.04081632653061,2.04081632653061,0,0,4.08163265306122,0,2.04081632653061,0,2.04081632653061,4.08163265306122,2.04081632653061,2.04081632653061,2.04081632653061,0,0,0,0,4.08163265306122,8.16326530612245,6.12244897959184,20.4081632653061,6.12244897959184,4.08163265306122,0,0,0,0,0,0,2.04081632653061,0,2.04081632653061,0,2.04081632653061,4.08163265306122,2.04081632653061,0,0,2.04081632653061,0,4.08163265306122,0,2.04081632653061,0,0,0,4.08163265306122,2.04081632653061,0,2.04081632653061,0,2.04081632653061,2.04081632653061,0,0,4.08163265306122,0,2.04081632653061,0,2.04081632653061,4.08163265306122,2.04081632653061,2.04081632653061,2.04081632653061
2007,7,7,2,0,1,62,62,49,0,0,0,0,0,6.12244897959184,8.16326530612245,18.3673469387755,8.16326530612245,2.04081632653061,2.04081632653061,0,2.04081632653061,0,0,2.04081632653061,2.04081632653061,2.04081632653061,0,0,0,2.04081632653061,0,0,0,2.04081632653061,4.08163265306122,0,4.08163265306122,2.04081632653061,2.04081632653061,0,0,0,0,0,2.04081632653061,2.04081632653061,4.08163265306122,6.12244897959184,0,0,0,2.04081632653061,2.04081632653061,2.04081632653061,0,0,0,0,10.2040816326531,0,0,0,0,0,6.12244897959184,8.16326530612245,18.3673469387755,8.16326530612245,2.04081632653061,2.04081632653061,0,2.04081632653061,0,0,2.04081632653061,2.04081632653061,2.04081632653061,0,0,0,2.04081632653061,0,0,0,2.04081632653061,4.08163265306122,0,4.08163265306122,2.04081632653061,2.04081632653061,0,0,0,0,0,2.04081632653061,2.04081632653061,4.08163265306122,6.12244897959184,0,0,0,2.04081632653061,2.04081632653061,2.04081632653061,0,0,0,0,10.2040816326531
2007,7,7,2,0,1,64,64,21,0,0,0,0,0,4.76190476190476,4.76190476190476,38.0952380952381,9.52380952380952,4.76190476190476,4.76190476190476,4.76190476190476,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,4.76190476190476,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,9.52380952380952,0,0,0,0,0,4.76190476190476,4.76190476190476,38.0952380952381,9.52380952380952,4.76190476190476,4.76190476190476,4.76190476190476,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,4.76190476190476,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,9.52380952380952
2007,7,7,2,0,1,66,66,11,0,0,0,0,0,0,0,18.1818181818182,0,9.09090909090909,18.1818181818182,0,0,0,0,0,0,0,0,9.09090909090909,9.09090909090909,0,0,9.09090909090909,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,18.1818181818182,0,9.09090909090909,18.1818181818182,0,0,0,0,0,0,0,0,9.09090909090909,9.09090909090909,0,0,9.09090909090909,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,9.09090909090909
2007,7,7,2,0,1,68,68,3,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,33.3333333333333,33.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,70,70,2,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,7,2,0,1,72,72,2,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,18,18,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,20,20,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,24,24,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,26,26,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,32,32,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,34,34,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,36,36,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,38,38,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,40,40,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,42,42,2,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,44,44,5,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,46,46,11,0,0,27.2727272727273,9.09090909090909,0,0,18.1818181818182,0,27.2727272727273,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2727272727273,9.09090909090909,0,0,18.1818181818182,0,27.2727272727273,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,48,48,45,0,0,8.88888888888889,0,8.88888888888889,0,20,13.3333333333333,22.2222222222222,17.7777777777778,2.22222222222222,4.44444444444444,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88888888888889,0,8.88888888888889,0,20,13.3333333333333,22.2222222222222,17.7777777777778,2.22222222222222,4.44444444444444,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,7,2,0,1,50,50,59,0,0,1.69491525423729,3.38983050847458,5.08474576271186,0,18.6440677966102,11.864406779661,20.3389830508475,11.864406779661,8.47457627118644,3.38983050847458,1.69491525423729,3.38983050847458,0,0,0,1.69491525423729,0,0,0,0,0,0,1.69491525423729,0,0,1.69491525423729,0,0,0,0,0,0,0,0,1.69491525423729,0,0,0,0,0,1.69491525423729,0,0,0,0,0,0,0,1.69491525423729,0,0,1.69491525423729,3.38983050847458,5.08474576271186,0,18.6440677966102,11.864406779661,20.3389830508475,11.864406779661,8.47457627118644,3.38983050847458,1.69491525423729,3.38983050847458,0,0,0,1.69491525423729,0,0,0,0,0,0,1.69491525423729,0,0,1.69491525423729,0,0,0,0,0,0,0,0,1.69491525423729,0,0,0,0,0,1.69491525423729,0,0,0,0,0,0,0,1.69491525423729
